id,image_path,label,label_name,weight,source
2573,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_534bb4.jpg,2,glacier,1.0,visual_human_inspection
3098,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_686507.jpg,1,forest,1.0,visual_human_inspection
1191,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_199ed4.jpg,1,forest,1.0,visual_human_inspection
5880,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e11e84.jpg,1,forest,1.0,visual_human_inspection
6529,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fd4518.jpg,5,street,1.0,visual_human_inspection
6416,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f87c4d.jpg,3,mountain,1.0,visual_human_inspection
1843,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_34d136.jpg,1,forest,1.0,visual_human_inspection
2685,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_57caca.jpg,5,street,1.0,visual_human_inspection
1588,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2b00a5.jpg,5,street,1.0,visual_human_inspection
4399,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a043ae.jpg,4,sea,1.0,visual_human_inspection
1009,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_11ead6.jpg,5,street,1.0,visual_human_inspection
850,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0b2ac0.jpg,5,street,1.0,visual_human_inspection
2838,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5dfec2.jpg,1,forest,1.0,visual_human_inspection
6020,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e6db55.jpg,5,street,1.0,visual_human_inspection
2786,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5c0fda.jpg,0,buildings,1.0,visual_human_inspection
4287,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9ad4ae.jpg,1,forest,1.0,visual_human_inspection
1141,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1757c5.jpg,1,forest,1.0,visual_human_inspection
3059,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_66bd28.jpg,5,street,1.0,visual_human_inspection
1760,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_31ecff.jpg,0,buildings,1.0,visual_human_inspection
5248,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c464d5.jpg,0,buildings,1.0,visual_human_inspection
1684,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ed199.jpg,5,street,1.0,visual_human_inspection
2129,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_400b3b.jpg,0,buildings,1.0,visual_human_inspection
1258,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1c987d.jpg,1,forest,1.0,visual_human_inspection
3262,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6ea31f.jpg,0,buildings,1.0,visual_human_inspection
1627,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ca502.jpg,0,buildings,1.0,visual_human_inspection
2312,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47fb3d.jpg,1,forest,1.0,visual_human_inspection
3414,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_752c3b.jpg,1,forest,1.0,visual_human_inspection
2555,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_525d4f.jpg,1,forest,1.0,visual_human_inspection
5952,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e41c66.jpg,3,mountain,1.0,visual_human_inspection
3493,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_78ea1b.jpg,5,street,1.0,visual_human_inspection
4798,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b06e54.jpg,1,forest,1.0,visual_human_inspection
2282,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_46d028.jpg,5,street,1.0,visual_human_inspection
773,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_07b194.jpg,5,street,1.0,visual_human_inspection
2928,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6193b5.jpg,1,forest,1.0,visual_human_inspection
2026,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3c5a64.jpg,0,buildings,1.0,visual_human_inspection
5087,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd3565.jpg,1,forest,1.0,visual_human_inspection
1101,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1571df.jpg,0,buildings,1.0,visual_human_inspection
5992,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e596b3.jpg,5,street,1.0,visual_human_inspection
6021,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e6e39a.jpg,1,forest,1.0,visual_human_inspection
5274,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c5642b.jpg,5,street,1.0,visual_human_inspection
6180,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ed9c25.jpg,0,buildings,1.0,visual_human_inspection
889,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0c9cda.jpg,1,forest,1.0,visual_human_inspection
1229,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1b0284.jpg,1,forest,1.0,visual_human_inspection
4819,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b139d2.jpg,1,forest,1.0,visual_human_inspection
5089,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd435d.jpg,5,street,1.0,visual_human_inspection
4249,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_994969.jpg,1,forest,1.0,visual_human_inspection
1523,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_27a299.jpg,1,forest,1.0,visual_human_inspection
1660,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2debf3.jpg,2,glacier,1.0,visual_human_inspection
1690,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2f2568.jpg,1,forest,1.0,visual_human_inspection
5901,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e222d7.jpg,5,street,1.0,visual_human_inspection
3100,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_686bf2.jpg,5,street,1.0,visual_human_inspection
646,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_021865.jpg,5,street,1.0,visual_human_inspection
3741,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_82a13b.jpg,5,street,1.0,visual_human_inspection
4550,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a6aa5d.jpg,1,forest,1.0,visual_human_inspection
5191,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c1ff69.jpg,5,street,1.0,visual_human_inspection
2015,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3bbabb.jpg,5,street,1.0,visual_human_inspection
5928,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e388b6.jpg,1,forest,1.0,visual_human_inspection
915,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0d861f.jpg,1,forest,1.0,visual_human_inspection
5841,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_dee8cb.jpg,2,glacier,1.0,visual_human_inspection
5741,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_da595f.jpg,0,buildings,1.0,visual_human_inspection
5159,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c04f70.jpg,2,glacier,1.0,visual_human_inspection
1754,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_31ca8e.jpg,2,glacier,1.0,visual_human_inspection
3306,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_70c77f.jpg,3,mountain,1.0,visual_human_inspection
6521,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fd1564.jpg,4,sea,1.0,visual_human_inspection
5522,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d0f52c.jpg,3,mountain,1.0,visual_human_inspection
4832,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b1d3f9.jpg,3,mountain,1.0,visual_human_inspection
6089,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ea04a4.jpg,3,mountain,1.0,visual_human_inspection
5681,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d77234.jpg,2,glacier,1.0,visual_human_inspection
5512,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d08b97.jpg,4,sea,1.0,visual_human_inspection
3723,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_81c62f.jpg,3,mountain,1.0,visual_human_inspection
4171,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_95c0aa.jpg,2,glacier,1.0,visual_human_inspection
2513,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_50a07c.jpg,2,glacier,1.0,visual_human_inspection
3434,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_75dfda.jpg,3,mountain,1.0,visual_human_inspection
805,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_08f1ec.jpg,3,mountain,1.0,visual_human_inspection
3948,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8bf448.jpg,3,mountain,1.0,visual_human_inspection
3858,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_878cd6.jpg,5,street,1.0,visual_human_inspection
5581,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d34c51.jpg,3,mountain,1.0,visual_human_inspection
5873,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e0c255.jpg,2,glacier,1.0,visual_human_inspection
3569,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7bb1e7.jpg,2,glacier,1.0,visual_human_inspection
6066,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e8e8e8.jpg,3,mountain,1.0,visual_human_inspection
6498,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fbc4ec.jpg,2,glacier,1.0,visual_human_inspection
5410,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cb4f41.jpg,3,mountain,1.0,visual_human_inspection
4799,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b09a6b.jpg,2,glacier,1.0,visual_human_inspection
5645,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d5979c.jpg,3,mountain,1.0,visual_human_inspection
1792,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_32f096.jpg,2,glacier,1.0,visual_human_inspection
2701,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5892b5.jpg,2,glacier,1.0,visual_human_inspection
1665,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2e14b9.jpg,4,sea,1.0,visual_human_inspection
4095,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_92d21e.jpg,2,glacier,1.0,visual_human_inspection
3553,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7b2659.jpg,2,glacier,1.0,visual_human_inspection
5537,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d17093.jpg,2,glacier,1.0,visual_human_inspection
1934,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_385c01.jpg,3,mountain,1.0,visual_human_inspection
3032,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6567a0.jpg,2,glacier,1.0,visual_human_inspection
2060,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3d7ab2.jpg,4,sea,1.0,visual_human_inspection
1359,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_206155.jpg,3,mountain,1.0,visual_human_inspection
654,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_02b43d.jpg,4,sea,1.0,visual_human_inspection
1733,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_30e2a7.jpg,2,glacier,1.0,visual_human_inspection
5055,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bb6b3e.jpg,5,street,1.0,visual_human_inspection
6410,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f803e1.jpg,2,glacier,1.0,visual_human_inspection
3392,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_743965.jpg,2,glacier,1.0,visual_human_inspection
4965,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b75694.jpg,2,glacier,1.0,visual_human_inspection
