id,image,filename,pred_seed42,conf_seed42,pred_seed43,conf_seed43,pred_seed44,conf_seed44,all_agree,agreement_class,min_conf,mean_conf,margin,entropy,top1_class,top2_class,mean_prob_0,mean_prob_1,mean_prob_2,mean_prob_3,mean_prob_4,mean_prob_5,is_consensus,pair_type,ambiguity_score,review_order
3163,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6aabf4.jpg,pool_6aabf4.jpg,3,0.2258970588445663,0,0.3564073443412781,3,0.2733353674411773,False,-1,0.2258970588445663,0.2852132568756739,0.0459006006518999,1.7186435826615805,5,0,0.2132551396886507,0.0843699971834818,0.0932835303246975,0.1861553403238455,0.16378020743529,0.2591557403405507,False,buildings_street,1.9880527144073343,42
5016,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b98fd9.jpg,pool_b98fd9.jpg,3,0.3420060873031616,2,0.3653883934020996,3,0.3192634582519531,False,-1,0.3192634582519531,0.3422193129857381,0.0113231788078944,1.6462460410607542,3,2,0.0933192794521649,0.0413437436024347,0.2662470539410909,0.2775702327489853,0.1810721630851427,0.1404475048184394,False,glacier_mountain,1.9870799050334895,43
3515,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_79b407.jpg,pool_79b407.jpg,3,0.3165430128574371,2,0.362136036157608,3,0.2497744858264923,False,-1,0.2497744858264923,0.3094845116138458,0.0103882799545924,1.642508711790156,3,2,0.1224286084373792,0.0850428479413191,0.2775293439626694,0.2879176239172618,0.172770544886589,0.0543110271294911,False,glacier_mountain,1.9865196455642913,44
5736,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_da2fbf.jpg,pool_da2fbf.jpg,2,0.2597155570983886,2,0.3022187650203705,5,0.281937301158905,False,-1,0.2597155570983886,0.2812905410925547,0.0302055329084396,1.680944091056549,3,2,0.2011268734931945,0.0349285546690225,0.2191939602295557,0.2493994931379954,0.1275350376963615,0.1678160652518272,False,glacier_mountain,1.9861599075719008,45
2174,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_423f9d.jpg,pool_423f9d.jpg,2,0.3898844420909881,4,0.3166734874248504,4,0.3318330347537994,False,-1,0.3166734874248504,0.3461303214232127,0.0113593190908432,1.6431478875665575,2,4,0.1815758943557739,0.0429829328010479,0.2828487753868103,0.1104881912469863,0.2714894562959671,0.1106147443254788,False,glacier_sea,1.9861287748154615,46
6567,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fefa18.jpg,pool_fefa18.jpg,4,0.2539762556552887,2,0.4371844232082367,4,0.3682479858398437,False,-1,0.2539762556552887,0.3531362215677897,0.007466231783231,1.6309063595992712,2,4,0.0810658782720565,0.0563851383825143,0.2910785228013992,0.1807682166496912,0.2836122910181681,0.1070899379750092,False,glacier_sea,1.9847921688098429,47
4322,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9c7fcc.jpg,pool_9c7fcc.jpg,4,0.3001886010169983,2,0.3108919262886047,4,0.2448448836803436,False,-1,0.2448448836803436,0.2853084703286488,0.0063051035006841,1.6224180172413731,2,4,0.1886079261700312,0.0276700699081023,0.2553358078002929,0.2091333866119384,0.2490307042996088,0.0702221406002839,False,glacier_sea,1.9829423430720015,48
2520,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_50fbad.jpg,pool_50fbad.jpg,3,0.2998669743537903,1,0.3811685144901275,3,0.4418031275272369,False,-1,0.2998669743537903,0.3742795387903849,0.0095008313655853,1.6108111927472335,3,1,0.1303917815287908,0.3048477619886398,0.0873714089393615,0.3143485933542251,0.0674258979658285,0.0956145773331324,False,forest_mountain,1.977542859004819,49
6110,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_eb10a0.jpg,pool_eb10a0.jpg,2,0.3220199048519134,2,0.3347321152687073,4,0.3312967419624328,False,-1,0.3220199048519134,0.3293495873610179,0.010827417174975,1.6115888212678795,2,4,0.0936156536142031,0.0368951174120108,0.3005786438783009,0.1554960583647092,0.2897512267033259,0.1236633087197939,False,glacier_sea,1.9769801960753788,50
3006,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_646aea.jpg,pool_646aea.jpg,1,0.3583381474018097,1,0.3119015693664551,3,0.4521948099136352,False,-1,0.3119015693664551,0.3741448422273,0.0011132111152012,1.5778596555394562,1,3,0.128572441637516,0.3225841820240021,0.0743519042929013,0.3214709709088008,0.0635219154258569,0.0894985981285572,False,forest_mountain,1.972689969992716,51
1554,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2945ce.jpg,pool_2945ce.jpg,3,0.3113718628883362,1,0.2894039452075958,3,0.3272134959697723,False,-1,0.2894039452075958,0.3093297680219014,0.0070756375789642,1.583159653516641,3,1,0.077885470042626,0.2856394151846568,0.061507844676574,0.292715052763621,0.0543436333537101,0.2279085566600164,False,forest_mountain,1.9707025135076137,52
5202,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c27405.jpg,pool_c27405.jpg,4,0.3136161863803863,4,0.346775472164154,2,0.2496277838945388,False,-1,0.2496277838945388,0.3033398141463597,0.027245208621025,1.622281320716258,4,2,0.0871856783827145,0.0336384177207946,0.2614443252484004,0.2001203050216039,0.2886895338694255,0.1289217124382654,False,glacier_sea,1.9703372710422624,53
2402,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4c09f2.jpg,pool_4c09f2.jpg,0,0.3412467241287231,5,0.3293024599552154,5,0.3379260301589966,False,-1,0.3293024599552154,0.3361584047476451,0.0539795110623042,1.6747991831562357,5,0,0.25091486175855,0.1177909324566523,0.0760757625102996,0.1078721160689989,0.142451986670494,0.3048943728208542,False,buildings_street,1.970052048309488,54
654,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_02b43d.jpg,pool_02b43d.jpg,2,0.3629361391067505,4,0.3546053469181061,2,0.3683894574642181,False,-1,0.3546053469181061,0.3619769811630249,0.0274257510900497,1.6113313407583834,2,4,0.1134982841710249,0.0914978111783663,0.3166317542394002,0.1407055780291557,0.2892060031493504,0.0484606008976697,False,glacier_sea,1.9669439515734852,55
3464,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_77b318.jpg,pool_77b318.jpg,3,0.4107235670089721,3,0.3535582423210144,2,0.2947539091110229,False,-1,0.2947539091110229,0.3530119061470032,0.0446326633294423,1.644908210140032,3,2,0.0657242611050605,0.1122111255923907,0.2668630878130595,0.3114957511425018,0.090239313741525,0.1534664953748385,False,glacier_mountain,1.966692865044344,56
4605,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a8bf74.jpg,pool_a8bf74.jpg,5,0.4033955037593841,0,0.3792310953140259,5,0.309228241443634,False,-1,0.309228241443634,0.3639516135056813,0.0151701023181279,1.5824220529996331,5,0,0.3143554081519444,0.0981221919258435,0.1002810398737589,0.1008244243760903,0.0568914152681827,0.3295255104700724,False,buildings_street,1.9656245545090132,57
2583,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_53901b.jpg,pool_53901b.jpg,3,0.2524128258228302,0,0.3077194988727569,3,0.363609254360199,False,-1,0.2524128258228302,0.307913859685262,0.0887409448623657,1.7269666511407296,3,2,0.1814057379961013,0.1644675508141517,0.182791789372762,0.2715327342351277,0.1209163591265678,0.0788858408729235,False,glacier_mountain,1.9648454284247994,58
3762,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_83a893.jpg,pool_83a893.jpg,2,0.3838538527488708,2,0.3805457353591919,4,0.478362500667572,False,-1,0.3805457353591919,0.4142540295918782,0.0128938059012095,1.5720742317404128,4,2,0.1034163410464922,0.0440542784829934,0.3044274200995763,0.167884091536204,0.3173212260007858,0.0628966428339481,False,glacier_sea,1.9638859859813982,59
1961,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_39a3d8.jpg,pool_39a3d8.jpg,3,0.3155726194381714,2,0.3398863077163696,3,0.2420956343412399,False,-1,0.2420956343412399,0.299184853831927,0.0658698479334513,1.669185823862291,3,2,0.2030873497327169,0.0436949183543523,0.2193156133095423,0.2851854612429936,0.1311641857028007,0.1175525275369485,False,glacier_mountain,1.9612338383986163,60
2701,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5892b5.jpg,pool_5892b5.jpg,5,0.3044807612895965,0,0.430632621049881,5,0.3867779076099396,False,-1,0.3044807612895965,0.3739637633164723,0.0216281563043594,1.578251485856346,0,5,0.2945828388134638,0.0478664760788281,0.0855021240810553,0.2411439269781112,0.0579499788582325,0.2729546825091044,False,buildings_street,1.9604985519742881,61
2781,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5bcf18.jpg,pool_5bcf18.jpg,3,0.3258533179759979,0,0.3068451285362243,3,0.4159879684448242,False,-1,0.3068451285362243,0.3495621383190155,0.0684236685434977,1.6613325805137071,3,1,0.1885719324151674,0.2300734768311182,0.0632278670867284,0.2984971453746159,0.0739592760801315,0.1456702823440233,False,forest_mountain,1.9573455730280136,62
5422,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cc00a7.jpg,pool_cc00a7.jpg,3,0.350869208574295,2,0.3290795087814331,3,0.3539132177829742,False,-1,0.3290795087814331,0.3446206450462341,0.0145352631807327,1.5394491731151532,3,2,0.038323242838184,0.2079179982344309,0.3008755147457123,0.315410777926445,0.0880538945396741,0.0494186008969942,False,glacier_mountain,1.9531135940261062,63
