id,image_path,label,label_name,weight,source,confidence,margin
5721,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d97a5c.jpg,0,buildings,1.0,hard_boundary_resolved,0.5428,0.3013
2687,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_57d89a.jpg,0,buildings,1.0,hard_boundary_resolved,0.5082,0.2838
2573,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_534bb4.jpg,1,forest,1.0,hard_boundary_resolved,0.486,0.2544
3098,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_686507.jpg,1,forest,1.0,hard_boundary_resolved,0.4994,0.2723
1843,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_34d136.jpg,1,forest,1.0,hard_boundary_resolved,0.5078,0.3105
4399,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a043ae.jpg,1,forest,1.0,hard_boundary_resolved,0.5562,0.4115
850,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0b2ac0.jpg,1,forest,1.0,hard_boundary_resolved,0.4692,0.1807
2838,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5dfec2.jpg,1,forest,1.0,hard_boundary_resolved,0.5027,0.2323
5248,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c464d5.jpg,1,forest,1.0,hard_boundary_resolved,0.5375,0.301
2418,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4c5193.jpg,1,forest,1.0,hard_boundary_resolved,0.5786,0.4208
1258,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1c987d.jpg,1,forest,1.0,hard_boundary_resolved,0.5593,0.3879
3262,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6ea31f.jpg,1,forest,1.0,hard_boundary_resolved,0.4833,0.2512
1627,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ca502.jpg,1,forest,1.0,hard_boundary_resolved,0.4757,0.1438
2312,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47fb3d.jpg,1,forest,1.0,hard_boundary_resolved,0.5245,0.2759
3414,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_752c3b.jpg,1,forest,1.0,hard_boundary_resolved,0.4648,0.1436
2555,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_525d4f.jpg,1,forest,1.0,hard_boundary_resolved,0.4527,0.1049
4798,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b06e54.jpg,1,forest,1.0,hard_boundary_resolved,0.4662,0.1331
2282,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_46d028.jpg,1,forest,1.0,hard_boundary_resolved,0.5013,0.2516
773,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_07b194.jpg,1,forest,1.0,hard_boundary_resolved,0.4645,0.1041
2928,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6193b5.jpg,1,forest,1.0,hard_boundary_resolved,0.5449,0.351
1101,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1571df.jpg,1,forest,1.0,hard_boundary_resolved,0.5543,0.3314
3128,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_693e17.jpg,1,forest,1.0,hard_boundary_resolved,0.5032,0.1819
6021,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e6e39a.jpg,1,forest,1.0,hard_boundary_resolved,0.5853,0.3929
5274,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c5642b.jpg,1,forest,1.0,hard_boundary_resolved,0.4887,0.1583
6180,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ed9c25.jpg,1,forest,1.0,hard_boundary_resolved,0.5932,0.3801
889,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0c9cda.jpg,1,forest,1.0,hard_boundary_resolved,0.4843,0.122
1229,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1b0284.jpg,1,forest,1.0,hard_boundary_resolved,0.5486,0.2671
4819,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b139d2.jpg,1,forest,1.0,hard_boundary_resolved,0.5251,0.2021
5089,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd435d.jpg,1,forest,1.0,hard_boundary_resolved,0.5012,0.1535
4249,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_994969.jpg,1,forest,1.0,hard_boundary_resolved,0.5712,0.3636
1690,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2f2568.jpg,1,forest,1.0,hard_boundary_resolved,0.5992,0.4162
4689,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ab7169.jpg,1,forest,1.0,hard_boundary_resolved,0.5983,0.3674
5901,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e222d7.jpg,1,forest,1.0,hard_boundary_resolved,0.5533,0.2728
5492,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cf5284.jpg,1,forest,1.0,hard_boundary_resolved,0.5087,0.1629
646,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_021865.jpg,1,forest,1.0,hard_boundary_resolved,0.6187,0.4134
3741,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_82a13b.jpg,1,forest,1.0,hard_boundary_resolved,0.6003,0.4046
4550,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a6aa5d.jpg,1,forest,1.0,hard_boundary_resolved,0.5326,0.203
5191,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c1ff69.jpg,1,forest,1.0,hard_boundary_resolved,0.6428,0.4872
5928,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e388b6.jpg,1,forest,1.0,hard_boundary_resolved,0.5864,0.3447
915,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0d861f.jpg,1,forest,1.0,hard_boundary_resolved,0.6216,0.4348
6498,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fbc4ec.jpg,2,glacier,1.0,hard_boundary_resolved,0.5035,0.3395
3553,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7b2659.jpg,2,glacier,1.0,hard_boundary_resolved,0.4952,0.2774
5537,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d17093.jpg,2,glacier,1.0,hard_boundary_resolved,0.4958,0.3112
1934,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_385c01.jpg,2,glacier,1.0,hard_boundary_resolved,0.5123,0.344
3032,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6567a0.jpg,2,glacier,1.0,hard_boundary_resolved,0.5263,0.3657
2060,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3d7ab2.jpg,2,glacier,1.0,hard_boundary_resolved,0.4842,0.2387
1733,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_30e2a7.jpg,2,glacier,1.0,hard_boundary_resolved,0.4586,0.1562
5055,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bb6b3e.jpg,2,glacier,1.0,hard_boundary_resolved,0.5363,0.4015
1719,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_305c5b.jpg,2,glacier,1.0,hard_boundary_resolved,0.4638,0.2137
4954,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b6dfe8.jpg,2,glacier,1.0,hard_boundary_resolved,0.4663,0.1865
2990,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_63cf8c.jpg,2,glacier,1.0,hard_boundary_resolved,0.4619,0.1527
2140,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_409498.jpg,2,glacier,1.0,hard_boundary_resolved,0.529,0.352
1232,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1b1d26.jpg,2,glacier,1.0,hard_boundary_resolved,0.569,0.4506
667,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0318e8.jpg,2,glacier,1.0,hard_boundary_resolved,0.5263,0.353
2994,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_63f8a5.jpg,2,glacier,1.0,hard_boundary_resolved,0.4571,0.1578
1689,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2f14f7.jpg,2,glacier,1.0,hard_boundary_resolved,0.5522,0.3715
5144,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bf688b.jpg,2,glacier,1.0,hard_boundary_resolved,0.5612,0.4168
2815,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5d3912.jpg,2,glacier,1.0,hard_boundary_resolved,0.519,0.2815
3500,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_79256c.jpg,2,glacier,1.0,hard_boundary_resolved,0.5238,0.2852
3417,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_753811.jpg,2,glacier,1.0,hard_boundary_resolved,0.5093,0.237
2974,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_636e1d.jpg,2,glacier,1.0,hard_boundary_resolved,0.5034,0.2639
4034,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8fab8a.jpg,2,glacier,1.0,hard_boundary_resolved,0.4855,0.2316
3801,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_854a6a.jpg,2,glacier,1.0,hard_boundary_resolved,0.4897,0.2311
2766,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5b2649.jpg,2,glacier,1.0,hard_boundary_resolved,0.4584,0.1256
1434,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_239e8b.jpg,2,glacier,1.0,hard_boundary_resolved,0.4643,0.1728
4208,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9776b6.jpg,2,glacier,1.0,hard_boundary_resolved,0.4759,0.2392
2190,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_431a24.jpg,2,glacier,1.0,hard_boundary_resolved,0.5659,0.3779
5113,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_be6a6a.jpg,2,glacier,1.0,hard_boundary_resolved,0.4763,0.2385
5725,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d9b8db.jpg,2,glacier,1.0,hard_boundary_resolved,0.5278,0.2582
4886,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b45f10.jpg,2,glacier,1.0,hard_boundary_resolved,0.5547,0.3451
6184,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ede7b6.jpg,2,glacier,1.0,hard_boundary_resolved,0.4753,0.1517
6065,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e8d8ce.jpg,3,mountain,1.0,hard_boundary_resolved,0.4571,0.2868
1138,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1749ca.jpg,3,mountain,1.0,hard_boundary_resolved,0.4658,0.3043
3494,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_78f757.jpg,3,mountain,1.0,hard_boundary_resolved,0.5044,0.3614
2502,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_504b36.jpg,3,mountain,1.0,hard_boundary_resolved,0.4772,0.2522
2037,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3caebc.jpg,3,mountain,1.0,hard_boundary_resolved,0.5179,0.3759
1194,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_19b032.jpg,3,mountain,1.0,hard_boundary_resolved,0.4703,0.2768
4176,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_960637.jpg,3,mountain,1.0,hard_boundary_resolved,0.4731,0.2582
4144,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_94d7e4.jpg,3,mountain,1.0,hard_boundary_resolved,0.499,0.2769
5574,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d2f0d9.jpg,3,mountain,1.0,hard_boundary_resolved,0.4722,0.2553
3845,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8706b3.jpg,3,mountain,1.0,hard_boundary_resolved,0.5109,0.2929
711,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0568d6.jpg,3,mountain,1.0,hard_boundary_resolved,0.4831,0.2787
1594,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2b1cf3.jpg,3,mountain,1.0,hard_boundary_resolved,0.4835,0.2199
5687,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d7ac31.jpg,3,mountain,1.0,hard_boundary_resolved,0.5063,0.2451
4726,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ad3ab3.jpg,3,mountain,1.0,hard_boundary_resolved,0.4683,0.1768
3044,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_662fdd.jpg,3,mountain,1.0,hard_boundary_resolved,0.5386,0.3558
4602,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a8b0d3.jpg,3,mountain,1.0,hard_boundary_resolved,0.4761,0.1822
2042,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3cdfd5.jpg,3,mountain,1.0,hard_boundary_resolved,0.5624,0.3994
2700,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_587516.jpg,3,mountain,1.0,hard_boundary_resolved,0.5569,0.4025
4428,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a1777c.jpg,3,mountain,1.0,hard_boundary_resolved,0.5797,0.4308
5774,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_dba42f.jpg,3,mountain,1.0,hard_boundary_resolved,0.5458,0.3752
1992,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3a97e1.jpg,3,mountain,1.0,hard_boundary_resolved,0.5437,0.3676
5641,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d56b8c.jpg,3,mountain,1.0,hard_boundary_resolved,0.5484,0.3445
4310,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9bfe2e.jpg,3,mountain,1.0,hard_boundary_resolved,0.4677,0.1685
5498,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cf9bfb.jpg,3,mountain,1.0,hard_boundary_resolved,0.46,0.122
6208,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ef131c.jpg,3,mountain,1.0,hard_boundary_resolved,0.5173,0.2431
5441,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cc9a18.jpg,3,mountain,1.0,hard_boundary_resolved,0.5159,0.2499
5110,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_be4a65.jpg,4,sea,1.0,hard_boundary_resolved,0.4585,0.2712
2820,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5d77d1.jpg,4,sea,1.0,hard_boundary_resolved,0.4608,0.2542
1583,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ae561.jpg,4,sea,1.0,hard_boundary_resolved,0.4753,0.2998
1166,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_187ef7.jpg,4,sea,1.0,hard_boundary_resolved,0.4775,0.2644
4084,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_921e1e.jpg,4,sea,1.0,hard_boundary_resolved,0.4518,0.1704
2236,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_449918.jpg,4,sea,1.0,hard_boundary_resolved,0.4978,0.3318
5993,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e5b3bb.jpg,4,sea,1.0,hard_boundary_resolved,0.4632,0.241
4930,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b6271c.jpg,4,sea,1.0,hard_boundary_resolved,0.4579,0.2009
6590,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ffab67.jpg,4,sea,1.0,hard_boundary_resolved,0.4593,0.1759
3849,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_874c95.jpg,4,sea,1.0,hard_boundary_resolved,0.5028,0.2988
4706,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ac4c40.jpg,4,sea,1.0,hard_boundary_resolved,0.5389,0.4129
3757,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_836bcc.jpg,4,sea,1.0,hard_boundary_resolved,0.4867,0.2753
2122,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3fc119.jpg,4,sea,1.0,hard_boundary_resolved,0.5045,0.2815
3463,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_77b1d6.jpg,4,sea,1.0,hard_boundary_resolved,0.5554,0.4189
3495,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_790846.jpg,4,sea,1.0,hard_boundary_resolved,0.4805,0.2775
4407,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a09fb2.jpg,4,sea,1.0,hard_boundary_resolved,0.5325,0.3468
1850,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_352d43.jpg,4,sea,1.0,hard_boundary_resolved,0.4925,0.2668
6462,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fa9692.jpg,4,sea,1.0,hard_boundary_resolved,0.4872,0.2708
820,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_09f0df.jpg,4,sea,1.0,hard_boundary_resolved,0.5049,0.2525
2694,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_58235c.jpg,4,sea,1.0,hard_boundary_resolved,0.5349,0.3418
4033,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8f9a7f.jpg,4,sea,1.0,hard_boundary_resolved,0.5242,0.3238
4281,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9a88b4.jpg,4,sea,1.0,hard_boundary_resolved,0.4914,0.2552
1994,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3aaa19.jpg,4,sea,1.0,hard_boundary_resolved,0.4733,0.1875
6502,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fc0750.jpg,4,sea,1.0,hard_boundary_resolved,0.5589,0.4153
1467,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_254c26.jpg,4,sea,1.0,hard_boundary_resolved,0.5468,0.387
3009,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_648213.jpg,4,sea,1.0,hard_boundary_resolved,0.5001,0.2865
1491,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_264381.jpg,5,street,1.0,hard_boundary_resolved,0.49,0.3514
2523,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5106ef.jpg,5,street,1.0,hard_boundary_resolved,0.4741,0.2732
5717,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d94902.jpg,5,street,1.0,hard_boundary_resolved,0.4695,0.2553
6342,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f54431.jpg,5,street,1.0,hard_boundary_resolved,0.4892,0.3321
3289,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_70243f.jpg,5,street,1.0,hard_boundary_resolved,0.4748,0.2646
