id,image_path,label,label_name,weight,source
2768,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5b2cb3.jpg",1,forest,1.0,expert_human_final
1685,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ed45d.jpg",5,street,1.0,expert_human_final
4836,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b21333.jpg",0,buildings,1.0,expert_human_final
6175,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ed6e0d.jpg",3,mountain,1.0,expert_human_final
3623,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7e344d.jpg",0,buildings,1.0,expert_human_final
2972,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_636324.jpg",1,forest,1.0,expert_human_final
3635,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7ea2c2.jpg",5,street,1.0,expert_human_final
3329,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_71cb65.jpg",0,buildings,1.0,expert_human_final
4205,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_974af1.jpg",5,street,1.0,expert_human_final
4376,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9f0977.jpg",3,mountain,1.0,expert_human_final
3499,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7924c5.jpg",3,mountain,1.0,expert_human_final
2936,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_61e7b9.jpg",4,sea,1.0,expert_human_final
2684,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_57ca1a.jpg",0,buildings,1.0,expert_human_final
3215,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6cce25.jpg",4,sea,1.0,expert_human_final
1908,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_36f9a3.jpg",4,sea,1.0,expert_human_final
5862,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_dff507.jpg",5,street,1.0,expert_human_final
5362,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c99282.jpg",1,forest,1.0,expert_human_final
2858,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5eb63d.jpg",3,mountain,1.0,expert_human_final
1698,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2f7ec2.jpg",0,buildings,1.0,expert_human_final
6155,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ec79d9.jpg",5,street,1.0,expert_human_final
5093,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd87f7.jpg",3,mountain,1.0,expert_human_final
4619,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a94857.jpg",3,mountain,1.0,expert_human_final
1715,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_303eed.jpg",0,buildings,1.0,expert_human_final
4204,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_97437a.jpg",0,buildings,1.0,expert_human_final
1744,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_316146.jpg",0,buildings,1.0,expert_human_final
3260,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6e98c4.jpg",3,mountain,1.0,expert_human_final
3207,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6c8d81.jpg",0,buildings,1.0,expert_human_final
4413,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a0eb2f.jpg",3,mountain,1.0,expert_human_final
743,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_06b206.jpg",5,street,1.0,expert_human_final
5750,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_daa647.jpg",0,buildings,1.0,expert_human_final
2741,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5a2c1d.jpg",0,buildings,1.0,expert_human_final
2359,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4a4678.jpg",4,sea,1.0,expert_human_final
996,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1164c1.jpg",2,glacier,1.0,expert_human_final
5723,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d99a19.jpg",3,mountain,1.0,expert_human_final
6290,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f2d020.jpg",5,street,1.0,expert_human_final
5764,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_db2a2d.jpg",3,mountain,1.0,expert_human_final
1782,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_329bc2.jpg",0,buildings,1.0,expert_human_final
4283,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9aad82.jpg",0,buildings,1.0,expert_human_final
3061,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_66cd36.jpg",0,buildings,1.0,expert_human_final
5047,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bb0400.jpg",4,sea,1.0,expert_human_final
3366,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_73433f.jpg",5,street,1.0,expert_human_final
862,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0b803a.jpg",4,sea,1.0,expert_human_final
1508,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2706b9.jpg",0,buildings,1.0,expert_human_final
3202,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6c503f.jpg",1,forest,1.0,expert_human_final
2971,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_635c6b.jpg",5,street,1.0,expert_human_final
4628,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a9865f.jpg",5,street,1.0,expert_human_final
3440,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_763699.jpg",3,mountain,1.0,expert_human_final
1617,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2c5cd2.jpg",5,street,1.0,expert_human_final
1095,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_14fcea.jpg",0,buildings,1.0,expert_human_final
4604,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a8ba5f.jpg",4,sea,1.0,expert_human_final
5721,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d97a5c.jpg",0,buildings,1.0,expert_human_final
4864,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b38e68.jpg",1,forest,1.0,expert_human_final
2687,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_57d89a.jpg",0,buildings,1.0,expert_human_final
4173,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_95cd11.jpg",1,forest,1.0,expert_human_final
6064,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e8d88f.jpg",1,forest,1.0,expert_human_final
4349,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9e0459.jpg",0,buildings,1.0,expert_human_final
4849,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b2b67b.jpg",3,mountain,1.0,expert_human_final
5876,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e0e34e.jpg",1,forest,1.0,expert_human_final
1814,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_342cc7.jpg",4,sea,1.0,expert_human_final
6485,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fb1b81.jpg",1,forest,1.0,expert_human_final
4068,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_91124e.jpg",5,street,1.0,expert_human_final
4049,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9032e1.jpg",1,forest,1.0,expert_human_final
4013,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8eabc2.jpg",1,forest,1.0,expert_human_final
4231,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_988779.jpg",3,mountain,1.0,expert_human_final
2309,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47d7ff.jpg",1,forest,1.0,expert_human_final
2719,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_591c80.jpg",1,forest,1.0,expert_human_final
4683,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ab45d0.jpg",3,mountain,1.0,expert_human_final
1995,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3ab0c2.jpg",5,street,1.0,expert_human_final
6504,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fc29c1.jpg",2,glacier,1.0,expert_human_final
5673,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d736b2.jpg",1,forest,1.0,expert_human_final
4058,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_90998d.jpg",5,street,1.0,expert_human_final
5682,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d775f9.jpg",1,forest,1.0,expert_human_final
2573,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_534bb4.jpg",2,glacier,1.0,expert_human_final
3098,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_686507.jpg",5,street,1.0,expert_human_final
1191,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_199ed4.jpg",1,forest,1.0,expert_human_final
5880,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e11e84.jpg",1,forest,1.0,expert_human_final
6529,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fd4518.jpg",1,forest,1.0,expert_human_final
6416,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f87c4d.jpg",1,forest,1.0,expert_human_final
1843,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_34d136.jpg",1,forest,1.0,expert_human_final
2685,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_57caca.jpg",1,forest,1.0,expert_human_final
1588,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2b00a5.jpg",1,forest,1.0,expert_human_final
4399,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a043ae.jpg",1,forest,1.0,expert_human_final
1009,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_11ead6.jpg",5,street,1.0,expert_human_final
5629,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d4f978.jpg",1,forest,1.0,expert_human_final
850,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0b2ac0.jpg",0,buildings,1.0,expert_human_final
2838,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5dfec2.jpg",1,forest,1.0,expert_human_final
6020,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e6db55.jpg",5,street,1.0,expert_human_final
2786,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5c0fda.jpg",0,buildings,1.0,expert_human_final
4287,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9ad4ae.jpg",1,forest,1.0,expert_human_final
3342,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7263de.jpg",1,forest,1.0,expert_human_final
1141,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1757c5.jpg",1,forest,1.0,expert_human_final
3059,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_66bd28.jpg",5,street,1.0,expert_human_final
1760,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_31ecff.jpg",0,buildings,1.0,expert_human_final
5248,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c464d5.jpg",0,buildings,1.0,expert_human_final
1684,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ed199.jpg",5,street,1.0,expert_human_final
2418,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4c5193.jpg",1,forest,1.0,expert_human_final
2129,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_400b3b.jpg",0,buildings,1.0,expert_human_final
1258,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1c987d.jpg",5,street,1.0,expert_human_final
3262,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6ea31f.jpg",0,buildings,1.0,expert_human_final
1627,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2ca502.jpg",0,buildings,1.0,expert_human_final
2312,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47fb3d.jpg",1,forest,1.0,expert_human_final
3414,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_752c3b.jpg",1,forest,1.0,expert_human_final
2555,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_525d4f.jpg",1,forest,1.0,expert_human_final
5952,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e41c66.jpg",3,mountain,1.0,expert_human_final
3493,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_78ea1b.jpg",5,street,1.0,expert_human_final
4798,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b06e54.jpg",1,forest,1.0,expert_human_final
2282,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_46d028.jpg",5,street,1.0,expert_human_final
773,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_07b194.jpg",5,street,1.0,expert_human_final
2928,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6193b5.jpg",1,forest,1.0,expert_human_final
2026,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3c5a64.jpg",0,buildings,1.0,expert_human_final
5087,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd3565.jpg",1,forest,1.0,expert_human_final
1101,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1571df.jpg",0,buildings,1.0,expert_human_final
5992,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e596b3.jpg",5,street,1.0,expert_human_final
3128,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_693e17.jpg",1,forest,1.0,expert_human_final
6021,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e6e39a.jpg",1,forest,1.0,expert_human_final
5274,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c5642b.jpg",5,street,1.0,expert_human_final
6180,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ed9c25.jpg",1,forest,1.0,expert_human_final
889,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0c9cda.jpg",1,forest,1.0,expert_human_final
1229,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1b0284.jpg",1,forest,1.0,expert_human_final
4819,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b139d2.jpg",1,forest,1.0,expert_human_final
5089,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_bd435d.jpg",5,street,1.0,expert_human_final
4249,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_994969.jpg",1,forest,1.0,expert_human_final
1523,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_27a299.jpg",1,forest,1.0,expert_human_final
1660,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2debf3.jpg",2,glacier,1.0,expert_human_final
1690,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2f2568.jpg",1,forest,1.0,expert_human_final
4689,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ab7169.jpg",1,forest,1.0,expert_human_final
5901,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e222d7.jpg",0,buildings,1.0,expert_human_final
3100,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_686bf2.jpg",5,street,1.0,expert_human_final
5492,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cf5284.jpg",5,street,1.0,expert_human_final
646,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_021865.jpg",1,forest,1.0,expert_human_final
3741,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_82a13b.jpg",0,buildings,1.0,expert_human_final
4550,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a6aa5d.jpg",5,street,1.0,expert_human_final
5191,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c1ff69.jpg",5,street,1.0,expert_human_final
2015,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3bbabb.jpg",5,street,1.0,expert_human_final
5928,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e388b6.jpg",1,forest,1.0,expert_human_final
915,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0d861f.jpg",5,street,1.0,expert_human_final
5841,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_dee8cb.jpg",2,glacier,1.0,expert_human_final
5741,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_da595f.jpg",0,buildings,1.0,expert_human_final
5159,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_c04f70.jpg",2,glacier,1.0,expert_human_final
1754,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_31ca8e.jpg",2,glacier,1.0,expert_human_final
3306,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_70c77f.jpg",2,glacier,1.0,expert_human_final
6521,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fd1564.jpg",2,glacier,1.0,expert_human_final
5522,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d0f52c.jpg",3,mountain,1.0,expert_human_final
4832,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b1d3f9.jpg",3,mountain,1.0,expert_human_final
6089,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_ea04a4.jpg",3,mountain,1.0,expert_human_final
5681,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d77234.jpg",3,mountain,1.0,expert_human_final
5512,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d08b97.jpg",4,sea,1.0,expert_human_final
3723,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_81c62f.jpg",3,mountain,1.0,expert_human_final
4171,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_95c0aa.jpg",3,mountain,1.0,expert_human_final
2513,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_50a07c.jpg",2,glacier,1.0,expert_human_final
4532,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a5bb21.jpg",4,sea,1.0,expert_human_final
3434,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_75dfda.jpg",3,mountain,1.0,expert_human_final
805,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_08f1ec.jpg",3,mountain,1.0,expert_human_final
3948,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8bf448.jpg",2,glacier,1.0,expert_human_final
3858,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_878cd6.jpg",5,street,1.0,expert_human_final
6322,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f462b7.jpg",4,sea,1.0,expert_human_final
5581,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d34c51.jpg",3,mountain,1.0,expert_human_final
5873,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e0c255.jpg",3,mountain,1.0,expert_human_final
3569,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7bb1e7.jpg",2,glacier,1.0,expert_human_final
6066,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e8e8e8.jpg",3,mountain,1.0,expert_human_final
6498,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_fbc4ec.jpg",2,glacier,1.0,expert_human_final
5410,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_cb4f41.jpg",3,mountain,1.0,expert_human_final
4799,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b09a6b.jpg",3,mountain,1.0,expert_human_final
5645,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d5979c.jpg",3,mountain,1.0,expert_human_final
1792,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_32f096.jpg",3,mountain,1.0,expert_human_final
2701,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5892b5.jpg",3,mountain,1.0,expert_human_final
1665,"/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_2e14b9.jpg",1,forest,1.0,expert_human_final
